lat|lon|season_year|season|fishingHours|nCount|nMonths|fishingDays|logFishingHours|logFishinDays|flagOne
-11.1|-78.4|2018|verano|83.56|75|2|4.0|4.425564936688365|1.3862943611198906|1
-11.1|-78.4|2019|verano|71.18|46|1|3.0|4.265211880082047|1.0986122886681098|1
-11.1|-78.4|2020|verano|48.26|48|2|3.0|3.8766030601968855|1.0986122886681098|1
-11.1|-78.4|2021|verano|14.219999999999999|14|2|1.0|2.6546494243750947|0.0|1
-11.1|-78.4|2022|verano|79.06|51|1|4.0|4.37020705786854|1.3862943611198906|1
-11.1|-78.4|2023|verano|126.6|81|2|6.0|4.841032509710076|1.791759469228055|1
-11.1|-78.3|2019|verano|52.31|46|2|3.0|3.95718755738252|1.0986122886681098|1
-11.1|-78.3|2020|verano|60.12|58|1|3.0|4.0963425648847736|1.0986122886681098|1
-11.1|-78.3|2021|verano|4.91|5|2|1.0|1.5912739418064292|0.0|1
-11.1|-78.3|2022|verano|49.16|39|2|3.0|3.895080284697834|1.0986122886681098|1
-11.1|-78.3|2023|verano|202.39|130|3|9.0|5.310196529078114|2.1972245773362196|1
-11.1|-78.2|2017|verano|22.65|19|1|1.0|3.120159851929043|0.0|1
-11.1|-78.2|2018|verano|3.11|5|1|1.0|1.1346227261911428|0.0|1
-11.1|-78.2|2019|verano|22.56|29|2|1.0|3.1161784266298582|0.0|1
-11.1|-78.2|2020|verano|99.99|94|3|5.0|4.605070180987758|1.6094379124341003|1
-11.1|-78.2|2021|verano|9.89|13|1|1.0|2.2915241456346207|0.0|1
-11.1|-78.2|2022|verano|5.5600000000000005|7|1|1.0|1.7155981082624912|0.0|1
-11.1|-78.2|2023|verano|389.11|192|4|17.0|5.963862079994365|2.833213344056216|1
-11.1|-78.2|2024|verano|6.29|9|2|1.0|1.8389610707123492|0.0|1
-11.1|-78.1|2018|verano|3.13|2|1|1.0|1.1410330045520618|0.0|1
-11.1|-78.1|2019|verano|5.26|8|2|1.0|1.6601310267496185|0.0|1
-11.1|-78.1|2020|verano|127.12|118|4|6.0|4.845131522228461|1.791759469228055|1
-11.1|-78.1|2021|verano|22.62|22|1|1.0|3.1188344706879745|0.0|1
-11.1|-78.1|2022|verano|2.06|5|2|1.0|0.7227059828014898|0.0|1
-11.1|-78.1|2023|verano|195.89|158|3|9.0|5.277553277195309|2.1972245773362196|1
-11.1|-78.1|2024|verano|54.71|59|2|3.0|4.002046508075734|1.0986122886681098|1
-11.1|-78.0|2018|verano|16.16|17|2|1.0|2.7825390530929495|0.0|1
-11.1|-78.0|2019|verano|19.78|18|2|1.0|2.984671326194566|0.0|1
-11.1|-78.0|2020|verano|33.67|41|3|2.0|3.516607233172983|0.6931471805599453|1
-11.1|-78.0|2021|verano|43.56|37|2|2.0|3.77413929806476|0.6931471805599453|1
-11.1|-78.0|2022|verano|0.6|2|2|1.0|-0.5108256237659907|0.0|1
-11.1|-78.0|2023|verano|208.04|159|4|9.0|5.337730368904872|2.1972245773362196|1
-11.1|-78.0|2024|verano|135.02|92|2|6.0|4.905422915613724|1.791759469228055|1
-11.1|-77.9|2018|verano|27.96|33|2|2.0|3.3307749173656096|0.6931471805599453|1
-11.1|-77.9|2019|verano|33.230000000000004|27|3|2.0|3.503453082366503|0.6931471805599453|1
-11.1|-77.9|2020|verano|101.22|75|4|5.0|4.617296365785932|1.6094379124341003|1
-11.1|-77.9|2021|verano|5.26|8|2|1.0|1.6601310267496185|0.0|1
-11.1|-77.9|2022|verano|3.74|4|3|1.0|1.3190856114264407|0.0|1
-11.1|-77.9|2023|verano|252.68|183|4|11.0|5.5321238660305|2.3978952727983707|1
-11.1|-77.9|2024|verano|99.96|87|2|5.0|4.604770105966751|1.6094379124341003|1
-11.1|-77.8|2018|verano|70.48|69|2|3.0|4.255328981627924|1.0986122886681098|1
-11.1|-77.8|2019|verano|54.04|44|3|3.0|3.989724513091998|1.0986122886681098|1
-11.1|-77.8|2020|verano|168.21|126|4|8.0|5.125213198803691|2.0794415416798357|1
-11.1|-77.8|2021|verano|131.7|104|3|6.0|4.880526608749236|1.791759469228055|1
-11.1|-77.8|2022|verano|113.7|84|3|5.0|4.73356340075649|1.6094379124341003|1
-11.1|-77.8|2023|verano|60.71|55|4|3.0|4.106108429142343|1.0986122886681098|1
-11.1|-77.8|2024|verano|214.27|130|2|9.0|5.3672369020126345|2.1972245773362196|1
-11.1|-77.7|2018|verano|9.65|8|1|1.0|2.2669579153508947|0.0|1
-11.1|-77.7|2019|verano|0.48|1|1|1.0|-0.7339691750802004|0.0|1
-11.1|-77.7|2020|verano|4.5|7|1|1.0|1.5040773967762742|0.0|1
-11.1|-77.7|2021|verano|22.19|18|2|1.0|3.0996417369445024|0.0|1
-11.1|-77.7|2022|verano|62.44|31|3|3.0|4.134206095647231|1.0986122886681098|1
-11.1|-77.7|2023|verano|4.57|7|2|1.0|1.5195132049061133|0.0|1
-11.1|-77.7|2024|verano|15.86|13|1|1.0|2.7638002162067017|0.0|1
-11.1|-77.6|2018|verano|1.07|1|1|1.0|0.06765864847381486|0.0|1
-11.1|-77.6|2020|verano|0.74|3|2|1.0|-0.3011050927839216|0.0|1
-11.1|-77.6|2021|verano|1.38|3|2|1.0|0.3220834991691132|0.0|1
-11.1|-77.6|2022|verano|0.14|1|1|1.0|-1.9661128563728327|0.0|1
-11.1|-77.6|2023|verano|0.44|1|1|1.0|-0.8209805520698302|0.0|1
-11.1|-77.6|2024|verano|0.77|3|1|1.0|-0.2613647641344075|0.0|1
-11.0|-81.3|2021|verano|0.5|1|1|1.0|-0.6931471805599453|0.0|1
-11.0|-81.0|2021|verano|0.78|2|1|1.0|-0.2484613592984996|0.0|1
-11.0|-80.8|2023|verano|5.24|3|1|1.0|1.6563214983329508|0.0|1
-11.0|-80.7|2023|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-11.0|-80.6|2023|verano|0.6|1|1|1.0|-0.5108256237659907|0.0|1
-11.0|-80.5|2022|verano|0.66|1|1|1.0|-0.4155154439616658|0.0|1
-11.0|-80.4|2022|verano|1.14|1|1|1.0|0.131028262406404|0.0|1
-11.0|-80.3|2022|verano|1.5|2|1|1.0|0.4054651081081644|0.0|1
-11.0|-80.2|2019|verano|4.15|5|1|1.0|1.423108334242607|0.0|1
-11.0|-80.2|2023|verano|0.46|1|1|1.0|-0.7765287894989963|0.0|1
-11.0|-80.0|2023|verano|2.19|2|1|1.0|0.7839015438284094|0.0|1
-11.0|-79.8|2017|verano|28.18|27|1|2.0|3.3386125064705343|0.6931471805599453|1
-11.0|-79.8|2020|verano|1.77|2|1|1.0|0.5709795465857378|0.0|1
-11.0|-79.7|2017|verano|5.84|6|1|1.0|1.7647307968401356|0.0|1
-11.0|-79.7|2020|verano|4.7|5|1|1.0|1.547562508716013|0.0|1
-11.0|-79.6|2017|verano|0.79|1|1|1.0|-0.23572233352106983|0.0|1
-11.0|-79.6|2023|verano|5.92|4|1|1.0|1.7783364488959144|0.0|1
-11.0|-79.5|2018|verano|2.33|2|1|1.0|0.8458682675776092|0.0|1
-11.0|-79.5|2021|verano|1.92|2|1|1.0|0.6523251860396901|0.0|1
-11.0|-79.5|2023|verano|3.8|4|1|1.0|1.33500106673234|0.0|1
-11.0|-79.4|2018|verano|3.7399999999999998|3|1|1.0|1.3190856114264404|0.0|1
-11.0|-79.4|2021|verano|2.34|4|1|1.0|0.85015092936961|0.0|1
-11.0|-79.4|2023|verano|7.01|5|1|1.0|1.9473377010464987|0.0|1
-11.0|-79.3|2017|verano|5.38|6|1|1.0|1.682688374173693|0.0|1
-11.0|-79.3|2019|verano|1.37|2|2|1.0|0.3148107398400336|0.0|1
-11.0|-79.3|2023|verano|7.72|6|2|1.0|2.0438143640366846|0.0|1
-11.0|-79.2|2018|verano|0.73|1|1|1.0|-0.31471074483970024|0.0|1
-11.0|-79.2|2019|verano|0.61|1|1|1.0|-0.4942963218147801|0.0|1
-11.0|-79.1|2017|verano|3.52|4|1|1.0|1.2584609896100056|0.0|1
-11.0|-79.1|2024|verano|0.64|2|1|1.0|-0.4462871026284195|0.0|1
-11.0|-79.0|2019|verano|8.34|12|1|1.0|2.1210632163706555|0.0|1
-11.0|-79.0|2024|verano|13.49|10|1|1.0|2.6019486702196644|0.0|1
-11.0|-78.9|2019|verano|15.73|14|1|1.0|2.7555697170701863|0.0|1
-11.0|-78.9|2022|verano|5.2|5|1|1.0|1.6486586255873816|0.0|1
-11.0|-78.9|2023|verano|48.06|36|1|3.0|3.872450230308323|1.0986122886681098|1
-11.0|-78.9|2024|verano|4.02|5|1|1.0|1.3912819026309295|0.0|1
-11.0|-78.8|2017|verano|0.49|1|1|1.0|-0.7133498878774648|0.0|1
-11.0|-78.8|2018|verano|3.52|3|1|1.0|1.2584609896100056|0.0|1
-11.0|-78.8|2019|verano|16.509999999999998|17|2|1.0|2.8039662579320366|0.0|1
-11.0|-78.8|2022|verano|48.089999999999996|38|2|3.0|3.873074255289571|1.0986122886681098|1
-11.0|-78.8|2023|verano|99.48|85|1|5.0|4.599956618935204|1.6094379124341003|1
-11.0|-78.7|2018|verano|21.16|19|1|1.0|3.052112606990099|0.0|1
-11.0|-78.7|2019|verano|1.45|2|1|1.0|0.371563556432483|0.0|1
-11.0|-78.7|2020|verano|3.46|5|1|1.0|1.2412685890696329|0.0|1
-11.0|-78.7|2021|verano|0.1|1|1|1.0|-2.3025850929940455|0.0|1
-11.0|-78.7|2022|verano|38.69|27|2|2.0|3.6555811687124216|0.6931471805599453|1
-11.0|-78.7|2023|verano|50.75|53|1|3.0|3.926911617921897|1.0986122886681098|1
-11.0|-78.6|2017|verano|3.16|3|1|1.0|1.1505720275988207|0.0|1
-11.0|-78.6|2018|verano|10.48|12|2|1.0|2.349468678892896|0.0|1
-11.0|-78.6|2019|verano|125.03|84|1|6.0|4.828553708506909|1.791759469228055|1
-11.0|-78.6|2020|verano|9.27|5|2|1.0|2.2267833795777636|0.0|1
-11.0|-78.6|2022|verano|67.21|32|1|3.0|4.2078220459818745|1.0986122886681098|1
-11.0|-78.6|2023|verano|150.65|71|1|7.0|5.01495926557631|1.9459101490553132|1
-11.0|-78.5|2018|verano|53.660000000000004|36|1|3.0|3.982667844997478|1.0986122886681098|1
-11.0|-78.5|2019|verano|50.21|54|2|3.0|3.916214210046614|1.0986122886681098|1
-11.0|-78.5|2020|verano|23.94|16|3|1.0|3.1755507001298273|0.0|1
-11.0|-78.5|2021|verano|3.55|3|2|1.0|1.2669476034873244|0.0|1
-11.0|-78.5|2022|verano|104.69|60|2|5.0|4.651003602331263|1.6094379124341003|1
-11.0|-78.5|2023|verano|142.18|97|1|6.0|4.957093860501337|1.791759469228055|1
-11.0|-78.4|2017|verano|2.42|3|1|1.0|0.883767540168595|0.0|1
-11.0|-78.4|2018|verano|30.650000000000002|23|1|2.0|3.4226326623822203|0.6931471805599453|1
-11.0|-78.4|2019|verano|92.91|66|1|4.0|4.531631282653221|1.3862943611198906|1
-11.0|-78.4|2020|verano|65.39|56|2|3.0|4.180369341573185|1.0986122886681098|1
-11.0|-78.4|2021|verano|2.27|2|1|1.0|0.8197798314933114|0.0|1
-11.0|-78.4|2022|verano|147.51|59|1|7.0|4.993895970091958|1.9459101490553132|1
-11.0|-78.4|2023|verano|177.33|114|2|8.0|5.178012403504388|2.0794415416798357|1
-11.0|-78.3|2017|verano|0.2|1|1|1.0|-1.6094379124341003|0.0|1
-11.0|-78.3|2018|verano|2.21|3|1|1.0|0.7929925155296614|0.0|1
-11.0|-78.3|2019|verano|8.84|9|1|1.0|2.179286876649552|0.0|1
-11.0|-78.3|2020|verano|39.21|43|2|2.0|3.6689318163042404|0.6931471805599453|1
-11.0|-78.3|2021|verano|24.45|27|2|2.0|3.196630215920881|0.6931471805599453|1
-11.0|-78.3|2022|verano|83.81|58|2|4.0|4.428552332110815|1.3862943611198906|1
-11.0|-78.3|2023|verano|147.15|102|2|7.0|4.991452474679482|1.9459101490553132|1
-11.0|-78.2|2017|verano|16.52|15|1|1.0|2.804571768092832|0.0|1
-11.0|-78.2|2018|verano|35.68|33|2|2.0|3.5745903077118086|0.6931471805599453|1
-11.0|-78.2|2019|verano|3.7199999999999998|7|1|1.0|1.313723668285055|0.0|1
-11.0|-78.2|2020|verano|76.15|75|4|4.0|4.332705079341171|1.3862943611198906|1
-11.0|-78.2|2021|verano|63.41|63|2|3.0|4.14962157771194|1.0986122886681098|1
-11.0|-78.2|2022|verano|57.9|36|1|3.0|4.05871738457895|1.0986122886681098|1
-11.0|-78.2|2023|verano|183.66|153|4|8.0|5.213086222185376|2.0794415416798357|1
-11.0|-78.2|2024|verano|46.74|44|2|2.0|3.844600329110712|0.6931471805599453|1
-11.0|-78.1|2017|verano|2.52|4|1|1.0|0.9242589015233319|0.0|1
-11.0|-78.1|2018|verano|56.49|51|2|3.0|4.034063631337171|1.0986122886681098|1
-11.0|-78.1|2019|verano|9.94|9|2|1.0|2.2965670206684825|0.0|1
-11.0|-78.1|2020|verano|221.08|154|3|10.0|5.398524626965062|2.302585092994046|1
-11.0|-78.1|2021|verano|29.98|35|2|2.0|3.4005304926744517|0.6931471805599453|1
-11.0|-78.1|2022|verano|4.23|7|1|1.0|1.4422019930581866|0.0|1
-11.0|-78.1|2023|verano|297.64|231|4|13.0|5.69588470252906|2.5649493574615367|1
-11.0|-78.1|2024|verano|90.94|80|2|4.0|4.510199948396864|1.3862943611198906|1
-11.0|-78.0|2018|verano|46.38|55|2|2.0|3.8368683318273855|0.6931471805599453|1
-11.0|-78.0|2019|verano|19.37|24|2|1.0|2.9637254774189046|0.0|1
-11.0|-78.0|2020|verano|121.18|103|3|6.0|4.797277043516843|1.791759469228055|1
-11.0|-78.0|2021|verano|64.62|60|2|3.0|4.168523960396352|1.0986122886681098|1
-11.0|-78.0|2022|verano|1.6800000000000002|3|2|1.0|0.5187937934151676|0.0|1
-11.0|-78.0|2023|verano|236.24|197|3|10.0|5.4648482374356675|2.302585092994046|1
-11.0|-78.0|2024|verano|178.16|127|2|8.0|5.182682022949112|2.0794415416798357|1
-11.0|-77.9|2018|verano|61.07|56|2|3.0|4.112020747235043|1.0986122886681098|1
-11.0|-77.9|2019|verano|12.6|18|2|1.0|2.533696813957432|0.0|1
-11.0|-77.9|2020|verano|15.68|20|3|1.0|2.7523860149222616|0.0|1
-11.0|-77.9|2021|verano|87.42|63|2|4.0|4.470724089435168|1.3862943611198906|1
-11.0|-77.9|2022|verano|42.61|32|3|2.0|3.7520889675118205|0.6931471805599453|1
-11.0|-77.9|2023|verano|175.98|151|4|8.0|5.1703703522174145|2.0794415416798357|1
-11.0|-77.9|2024|verano|182.65|134|2|8.0|5.207571753241291|2.0794415416798357|1
-11.0|-77.8|2018|verano|209.69|129|2|9.0|5.3456302495986545|2.1972245773362196|1
-11.0|-77.8|2019|verano|29.04|30|2|2.0|3.3686741899565953|0.6931471805599453|1
-11.0|-77.8|2020|verano|25.02|24|3|2.0|3.219675505038765|0.6931471805599453|1
-11.0|-77.8|2021|verano|182.91|114|4|8.0|5.208994228587835|2.0794415416798357|1
-11.0|-77.8|2022|verano|131.62|103|3|6.0|4.879918983027973|1.791759469228055|1
-11.0|-77.8|2023|verano|199.29|106|4|9.0|5.29476105034526|2.1972245773362196|1
-11.0|-77.8|2024|verano|144.06|96|2|7.0|4.9702298794612165|1.9459101490553132|1
-11.0|-77.7|2019|verano|0.86|1|1|1.0|-0.15082288973458366|0.0|1
-11.0|-77.7|2021|verano|0.19|1|1|1.0|-1.6607312068216509|0.0|1
-11.0|-77.7|2023|verano|2.55|1|1|1.0|0.9360933591703348|0.0|1
-10.9|-81.0|2023|verano|1.52|2|1|1.0|0.41871033485818504|0.0|1
-10.9|-80.9|2023|verano|0.92|1|1|1.0|-0.08338160893905101|0.0|1
-10.9|-80.6|2022|verano|2.16|2|1|1.0|0.7701082216960737|0.0|1
-10.9|-80.5|2022|verano|9.790000000000001|9|1|1.0|2.281361456542419|0.0|1
-10.9|-80.4|2022|verano|0.21|1|1|1.0|-1.5606477482646683|0.0|1
-10.9|-79.9|2020|verano|0.07|1|1|1.0|-2.659260036932778|0.0|1
-10.9|-79.8|2017|verano|6.75|6|1|1.0|1.9095425048844386|0.0|1
-10.9|-79.8|2020|verano|10.18|11|1|1.0|2.3204250111223765|0.0|1
-10.9|-79.7|2020|verano|0.91|1|1|1.0|-0.09431067947124129|0.0|1
-10.9|-79.4|2017|verano|3.35|3|1|1.0|1.208960345836975|0.0|1
-10.9|-79.4|2023|verano|4.87|5|2|1.0|1.5830939370944985|0.0|1
-10.9|-79.2|2019|verano|0.89|1|1|1.0|-0.11653381625595151|0.0|1
-10.9|-79.1|2017|verano|3.3000000000000003|4|1|1.0|1.1939224684724346|0.0|1
-10.9|-79.1|2019|verano|1.46|3|2|1.0|0.37843643572024505|0.0|1
-10.9|-79.1|2023|verano|7.05|4|1|1.0|1.9530276168241774|0.0|1
-10.9|-79.0|2019|verano|11.629999999999999|10|1|1.0|2.453587966530573|0.0|1
-10.9|-79.0|2023|verano|3.41|4|1|1.0|1.2267122912954254|0.0|1
-10.9|-78.9|2019|verano|7.33|10|2|1.0|1.9919755158985601|0.0|1
-10.9|-78.9|2022|verano|9.79|7|1|1.0|2.281361456542419|0.0|1
-10.9|-78.9|2023|verano|278.68|103|1|12.0|5.630064170161918|2.4849066497880004|1
-10.9|-78.9|2024|verano|1.7000000000000002|2|1|1.0|0.5306282510621705|0.0|1
-10.9|-78.8|2018|verano|15.17|12|1|1.0|2.719319793360441|0.0|1
-10.9|-78.8|2019|verano|10.85|11|2|1.0|2.3841650799864684|0.0|1
-10.9|-78.8|2020|verano|3.0300000000000002|4|1|1.0|1.1085626195212779|0.0|1
-10.9|-78.8|2022|verano|167.09|79|1|7.0|5.118532589406052|1.9459101490553132|1
-10.9|-78.8|2023|verano|124.65|83|1|6.0|4.825509809969567|1.791759469228055|1
-10.9|-78.7|2018|verano|6.01|6|1|1.0|1.7934247485471162|0.0|1
-10.9|-78.7|2019|verano|2.9|3|1|1.0|1.0647107369924282|0.0|1
-10.9|-78.7|2020|verano|4.95|4|2|1.0|1.599387576580599|0.0|1
-10.9|-78.7|2021|verano|1.7300000000000002|3|1|1.0|0.5481214085096877|0.0|1
-10.9|-78.7|2022|verano|179.2|87|1|8.0|5.18850250054083|2.0794415416798357|1
-10.9|-78.7|2023|verano|69.39|68|1|3.0|4.239742764911457|1.0986122886681098|1
-10.9|-78.6|2017|verano|6.86|5|1|1.0|1.925707441737794|0.0|1
-10.9|-78.6|2018|verano|10.36|10|1|1.0|2.337952236831337|0.0|1
-10.9|-78.6|2019|verano|31.599999999999998|29|1|2.0|3.4531571205928664|0.6931471805599453|1
-10.9|-78.6|2020|verano|30.509999999999998|25|3|2.0|3.418054498728578|0.6931471805599453|1
-10.9|-78.6|2021|verano|3.0|3|1|1.0|1.0986122886681098|0.0|1
-10.9|-78.6|2022|verano|70.07|52|2|3.0|4.249494742382442|1.0986122886681098|1
-10.9|-78.6|2023|verano|7.4|10|1|1.0|2.0014800002101243|0.0|1
-10.9|-78.6|2024|verano|0.22|1|1|1.0|-1.5141277326297755|0.0|1
-10.9|-78.5|2017|verano|9.98|8|1|1.0|2.300583090323373|0.0|1
-10.9|-78.5|2018|verano|38.75|32|1|2.0|3.657130755799356|0.6931471805599453|1
-10.9|-78.5|2019|verano|88.16|73|2|4.0|4.479153345404605|1.3862943611198906|1
-10.9|-78.5|2020|verano|21.7|22|1|1.0|3.077312260546414|0.0|1
-10.9|-78.5|2021|verano|3.93|6|3|1.0|1.3686394258811698|0.0|1
-10.9|-78.5|2022|verano|23.76|25|1|1.0|3.168003494494444|0.0|1
-10.9|-78.5|2023|verano|59.91|53|2|3.0|4.0928434360958335|1.0986122886681098|1
-10.9|-78.4|2017|verano|41.38|28|2|2.0|3.722797672317397|0.6931471805599453|1
-10.9|-78.4|2018|verano|46.79|34|1|2.0|3.845669504878125|0.6931471805599453|1
-10.9|-78.4|2019|verano|52.54|49|1|3.0|3.961574784257394|1.0986122886681098|1
-10.9|-78.4|2020|verano|50.75|43|1|3.0|3.926911617921897|1.0986122886681098|1
-10.9|-78.4|2021|verano|5.43|7|1|1.0|1.691939133945844|0.0|1
-10.9|-78.4|2022|verano|7.9|13|2|1.0|2.066862759472976|0.0|1
-10.9|-78.4|2023|verano|185.31|108|3|8.0|5.222030098375917|2.0794415416798357|1
-10.9|-78.4|2024|verano|2.7|4|1|1.0|0.9932517730102834|0.0|1
-10.9|-78.3|2017|verano|25.77|20|1|2.0|3.2492110246642736|0.6931471805599453|1
-10.9|-78.3|2018|verano|12.43|5|1|1.0|2.5201129055226197|0.0|1
-10.9|-78.3|2019|verano|5.98|5|1|1.0|1.7884205679625405|0.0|1
-10.9|-78.3|2020|verano|55.44|58|1|3.0|4.015301354881648|1.0986122886681098|1
-10.9|-78.3|2021|verano|36.92|34|3|2.0|3.6087534096346516|0.6931471805599453|1
-10.9|-78.3|2022|verano|8.73|11|3|1.0|2.166765369851511|0.0|1
-10.9|-78.3|2023|verano|101.7|87|3|5.0|4.622027303054514|1.6094379124341003|1
-10.9|-78.3|2024|verano|6.01|8|2|1.0|1.7934247485471162|0.0|1
-10.9|-78.2|2017|verano|14.81|16|1|1.0|2.6953026282797072|0.0|1
-10.9|-78.2|2018|verano|35.81|38|2|2.0|3.5782271840103412|0.6931471805599453|1
-10.9|-78.2|2019|verano|15.74|14|2|1.0|2.756205242989257|0.0|1
-10.9|-78.2|2020|verano|76.03999999999999|65|3|4.0|4.331259517620229|1.3862943611198906|1
-10.9|-78.2|2021|verano|75.79|74|2|4.0|4.327966357823938|1.3862943611198906|1
-10.9|-78.2|2022|verano|33.58|31|3|2.0|3.5139306516493947|0.6931471805599453|1
-10.9|-78.2|2023|verano|69.73|87|3|3.0|4.244630641232919|1.0986122886681098|1
-10.9|-78.2|2024|verano|54.73|53|2|3.0|4.0024120051558265|1.0986122886681098|1
-10.9|-78.1|2017|verano|1.18|2|1|1.0|0.16551443847757333|0.0|1
-10.9|-78.1|2018|verano|46.82|51|2|2.0|3.846310462062765|0.6931471805599453|1
-10.9|-78.1|2019|verano|20.95|23|3|1.0|3.0421386463681466|0.0|1
-10.9|-78.1|2020|verano|78.95|76|3|4.0|4.3688147407016515|1.3862943611198906|1
-10.9|-78.1|2021|verano|47.41|42|2|2.0|3.8588331769140267|0.6931471805599453|1
-10.9|-78.1|2022|verano|4.640000000000001|5|2|1.0|1.534714366238164|0.0|1
-10.9|-78.1|2023|verano|100.24|108|3|5.0|4.607567310587813|1.6094379124341003|1
-10.9|-78.1|2024|verano|85.35|74|2|4.0|4.4467604492404496|1.3862943611198906|1
-10.9|-78.0|2018|verano|64.5|55|2|3.0|4.1666652238017265|1.0986122886681098|1
-10.9|-78.0|2019|verano|7.7299999999999995|11|2|1.0|2.0451088625993306|0.0|1
-10.9|-78.0|2020|verano|57.28|59|3|3.0|4.04795152265239|1.0986122886681098|1
-10.9|-78.0|2021|verano|88.73|79|4|4.0|4.485598050847247|1.3862943611198906|1
-10.9|-78.0|2022|verano|15.26|13|2|1.0|2.725235025856311|0.0|1
-10.9|-78.0|2023|verano|75.32|88|4|4.0|4.3217457037889515|1.3862943611198906|1
-10.9|-78.0|2024|verano|181.15|135|2|8.0|5.199325417341086|2.0794415416798357|1
-10.9|-77.9|2018|verano|93.05|69|3|4.0|4.5331369830882595|1.3862943611198906|1
-10.9|-77.9|2019|verano|44.5|39|2|2.0|3.7954891891721947|0.6931471805599453|1
-10.9|-77.9|2020|verano|29.65|32|3|2.0|3.3894621254437345|0.6931471805599453|1
-10.9|-77.9|2021|verano|103.95|71|2|5.0|4.643910014304022|1.6094379124341003|1
-10.9|-77.9|2022|verano|61.589999999999996|46|3|3.0|4.120499519698952|1.0986122886681098|1
-10.9|-77.9|2023|verano|91.81|67|3|4.0|4.519721224155608|1.3862943611198906|1
-10.9|-77.9|2024|verano|75.56|63|2|4.0|4.324927042633309|1.3862943611198906|1
-10.9|-77.8|2018|verano|45.08|32|2|2.0|3.8084386891715756|0.6931471805599453|1
-10.9|-77.8|2019|verano|18.44|15|2|1.0|2.914522218128448|0.0|1
-10.9|-77.8|2020|verano|5.37|6|1|1.0|1.6808279085207734|0.0|1
-10.9|-77.8|2021|verano|113.93|54|2|5.0|4.735584224710024|1.6094379124341003|1
-10.9|-77.8|2022|verano|82.92|54|3|4.0|4.417876287567579|1.3862943611198906|1
-10.9|-77.8|2023|verano|197.41|82|4|9.0|5.285282784277577|2.1972245773362196|1
-10.9|-77.8|2024|verano|8.59|11|1|1.0|2.150598735996164|0.0|1
-10.8|-80.6|2022|verano|2.79|3|1|1.0|1.0260415958332743|0.0|1
-10.8|-80.3|2021|verano|4.66|4|1|1.0|1.5390154481375546|0.0|1
-10.8|-80.0|2023|verano|7.109999999999999|6|1|1.0|1.9615022438151495|0.0|1
-10.8|-79.9|2023|verano|2.04|2|1|1.0|0.712949807856125|0.0|1
-10.8|-79.7|2023|verano|7.0|6|1|1.0|1.9459101490553132|0.0|1
-10.8|-79.6|2023|verano|9.99|8|2|1.0|2.301584592660462|0.0|1
-10.8|-79.5|2023|verano|5.38|5|2|1.0|1.682688374173693|0.0|1
-10.8|-79.4|2017|verano|4.75|4|1|1.0|1.55814461804655|0.0|1
-10.8|-79.4|2018|verano|0.07|1|1|1.0|-2.659260036932778|0.0|1
-10.8|-79.4|2022|verano|5.03|5|1|1.0|1.6154199841116479|0.0|1
-10.8|-79.4|2023|verano|6.3100000000000005|6|2|1.0|1.8421356765531218|0.0|1
-10.8|-79.3|2018|verano|2.3|2|1|1.0|0.8329091229351039|0.0|1
-10.8|-79.3|2022|verano|1.6|2|1|1.0|0.47000362924573563|0.0|1
-10.8|-79.2|2017|verano|0.58|1|1|1.0|-0.5447271754416722|0.0|1
-10.8|-79.1|2019|verano|0.5|3|2|1.0|-0.6931471805599453|0.0|1
-10.8|-79.1|2022|verano|0.09|1|1|1.0|-2.4079456086518722|0.0|1
-10.8|-79.0|2019|verano|6.71|8|2|1.0|1.9035989509835904|0.0|1
-10.8|-79.0|2020|verano|2.44|1|1|1.0|0.8919980393051105|0.0|1
-10.8|-79.0|2022|verano|12.61|11|1|1.0|2.534490149976828|0.0|1
-10.8|-79.0|2023|verano|1.05|1|1|1.0|0.04879016416943204|0.0|1
-10.8|-78.9|2018|verano|5.22|6|1|1.0|1.6524974018945473|0.0|1
-10.8|-78.9|2019|verano|15.16|16|1|1.0|2.7186603802142257|0.0|1
-10.8|-78.9|2020|verano|5.99|6|1|1.0|1.7900914121273581|0.0|1
-10.8|-78.9|2021|verano|1.73|3|1|1.0|0.5481214085096876|0.0|1
-10.8|-78.9|2022|verano|104.48|70|1|5.0|4.648995665528121|1.6094379124341003|1
-10.8|-78.9|2023|verano|8.22|8|1|1.0|2.1065702090680887|0.0|1
-10.8|-78.8|2018|verano|55.81|54|1|3.0|4.021953064800342|1.0986122886681098|1
-10.8|-78.8|2019|verano|54.33|38|2|3.0|3.9950765605634317|1.0986122886681098|1
-10.8|-78.8|2020|verano|18.52|10|2|1.0|2.918851229218033|0.0|1
-10.8|-78.8|2021|verano|0.6|2|2|1.0|-0.5108256237659907|0.0|1
-10.8|-78.8|2022|verano|480.91|161|1|21.0|6.175680142411356|3.044522437723423|1
-10.8|-78.8|2023|verano|79.61|60|1|4.0|4.377139713100487|1.3862943611198906|1
-10.8|-78.7|2017|verano|0.35|1|1|1.0|-1.0498221244986778|0.0|1
-10.8|-78.7|2018|verano|8.799999999999999|8|1|1.0|2.1747517214841605|0.0|1
-10.8|-78.7|2019|verano|3.47|1|1|1.0|1.244154593958768|0.0|1
-10.8|-78.7|2020|verano|6.52|7|2|1.0|1.8748743759385615|0.0|1
