producer_id,zone,lot,plot,orig_crop,variety,seedtime,harvest_date,show_furrow,n_plants_m,n_plants_ha,date_beginning_flowering,mature_maturation_date,plant_height,fertitilized,type_of_fertilizer,dose_kg_ha,rend_ton_ha,cond_climaticas_de_la_campana,producer_handling,notes,id_lot,cultivation_id,culture,yr,summer,latitude,longitude
15,Este,3,Chihuahua,Sorgo,cs822,4/1/2018,7/30/2018,0.52,12,230769.23,5/15/2018,7/17/2018,1.2,0,0,0,2.7,Mala,BUENA,,55,2,SORGO,2018,0,-17.08539,-61.93736
15,Este,5,Chihuahua,Sorgo,dk74,4/1/2018,7/30/2018,0.52,11,211538.46,5/19/2018,7/18/2018,1.2,0,0,0,2.7,Mala,BUENA,,56,2,SORGO,2018,0,-17.08142,-61.9413
15,Este,7,Chihuahua,Sorgo,dk74,4/2/2018,8/5/2018,0.52,11,211538.46,5/17/2018,7/19/2018,1.15,0,0,0,2.7,Mala,BUENA,,57,2,SORGO,2018,0,-17.07688,-61.94441
15,Este,11,Chihuahua,Sorgo,fox,4/3/2018,8/1/2018,0.52,11,211538.46,5/18/2018,7/19/2018,1.1,0,0,0,2.7,Mala,BUENA,,52,2,SORGO,2018,0,-17.06818,-61.95138
15,Este,9,Chihuahua,Sorgo,fox,4/3/2018,8/1/2018,0.52,11,211538.46,5/18/2018,7/19/2018,1.4,0,0,0,2.7,Mala,BUENA,,58,2,SORGO,2018,0,-17.07179,-61.94698
8,Este,1,La nina,Trigo,Motacu,4/7/2018,7/29/2018,0.17,21,1235294.1,5/17/2018,7/16/2018,0.7,0,0,0,0.7,Mala,bueno,,11,5,TRIGO,2018,0,-17.38391,-62.57201
15,Este,15,Chihuahua,Sorgo,fox,4/10/2018,8/8/2018,0.52,12,230769.23,5/25/2018,7/26/2018,1.2,0,0,0,2.7,Mala,BUENA,,54,2,SORGO,2018,0,-17.05879,-61.95797
15,Este,13,Chihuahua,Sorgo,fox,4/11/2018,8/4/2018,0.52,11,211538.46,5/26/2018,7/27/2018,1.2,0,0,0,2.7,Mala,BUENA,,53,2,SORGO,2018,0,-17.06327,-61.95457
7,Okinawa I,2,El Centro,Maiz,dekalb 73,4/15/2018,9/14/2018,0.52,2.8,53846.154,6/19/2018,8/8/2018,2.1,MAP -UREA,11-52-0                 46-00-00,80-50,3.45,Mala,Regulaar,,10,1,MAIZ,2018,0,-17.25337,-62.89017
9,Este,1,Alemania,Sorgo,P 8462,4/18/2018,8/11/2018,0.5,14,280000,5/28/2018,8/1/2018,1.25,0,0,0,5.6,Bueno,bueno,,12,2,SORGO,2018,0,-17.2445,-62.55631
6,Okinawa 2,Chaco 2,Campamento,Maiz,Dk 392,4/20/2018,9/20/2018,0.52,3,57692.308,6/24/2018,8/8/2018,1.9,CABAL,10/30/2010,60,4.6,Buena,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",8,1,MAIZ,2018,0,-17.33236,-62.84529
6,Okinawa 2,Chaco 5,Asato,Trigo,Motacu,4/20/2018,8/13/2018,0.18,24,1333333.3,6/4/2018,7/31/2018,0.7,CABAL,10/30/2010,60,2.6,Buena,Bueno,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, en este caso el productor ocupa entre 150 y 170 kg/ha de semilla",9,5,TRIGO,2018,0,-17.30715,-62.82835
9,Este,2,Alemania,Sorgo,P 8462,4/20/2018,8/13/2018,0.5,14,280000,5/30/2018,8/3/2018,1.1,0,0,0,5.1,Bueno,bueno,,13,2,SORGO,2018,0,-17.23988,-62.55854
2,Centro,7,Okinawa 2,Trigo,Motacu,4/21/2018,8/8/2018,0.18,24,1333333.3,5/29/2018,7/25/2018,0.7,MAP,11/52/00,50KG,1.2,MALO,Bueno,,3,5,TRIGO,2018,0,-17.38402,-62.84354
2,Centro,2,Okinawa 2,Trigo,Urubo,4/21/2018,8/7/2018,0.18,23,1277777.8,6/1/2018,7/26/2018,0.7,MAP,11/52/01,50KG,1.3,MALO,Bueno,,2,5,TRIGO,2018,0,-17.37595,-62.8454
1,Centro,1,N. Horizonte,Trigo,Motacu,4/25/2018,8/13/2018,0.2,20,1000000,6/6/2018,9/9/2018,0.75,0,0,0,2.7,Buena,Bueno,,1,5,TRIGO,2018,0,-17.22852,-62.83062
12,Este,13-N,AgroOriente,Trigo,Urubo,4/25/2018,8/10/2018,0.17,50,2941176.5,6/3/2018,7/31/2018,0.45,0,0,0,0.3,Malo,Regular,,23,5,TRIGO,2018,0,-16.92731,-62.40978
12,Este,15-N,AgroOriente,Trigo,Urubo,4/25/2018,8/12/2018,0.17,50,2941176.5,5/25/2017,7/27/2018,0.55,0,0,0,0.5,Malo,Regular,,27,5,TRIGO,2018,0,-16.92304,-62.40913
12,Este,12-N,AgroOriente,Trigo,Urubo,4/26/2018,8/12/2018,0.17,50,2941176.5,6/12/2018,8/1/2018,0.45,0,0,0,0.24,Malo,Regular,,21,5,TRIGO,2018,0,-16.9297,-62.40969
12,Este,14-N,AgroOriente,Trigo,Urubo,4/26/2018,8/12/2018,0.17,50,2941176.5,6/2/2018,8/1/2018,0.55,0,0,0,0.3,Malo,Regular,,25,5,TRIGO,2018,0,-16.92482,-62.40973
12,Este,14-P,AgroOriente,Trigo,Urubo,4/26/2018,8/9/2018,0.17,50,2941176.5,6/3/2018,8/1/2018,0.55,0,0,0,0.5,Malo,Regular,,26,5,TRIGO,2018,0,-16.92666,-62.41933
2,Centro,7,Okinawa 2,Trigo,Urubo,5/5/2018,8/25/2018,0.18,22,1222222.2,6/10/2018,8/9/2018,0.75,MAP,11/52/00,50KG,1.8,REGULAR,Bueno,,3,5,TRIGO,2017,0,-17.38402,-62.84354
12,Este,11-P,AgroOriente,Trigo,Urbo/mtacu,5/5/2018,8/12/2018,0.17,50,2941176.5,6/19/2018,8/3/2018,0.45,0,0,0,0.26,Malo,Regular,,20,5,TRIGO,2018,0,-16.93385,-62.41888
12,Este,12-P,AgroOriente,Trigo,Urubo,5/5/2018,8/12/2018,0.17,50,2941176.5,6/3/2018,8/10/2018,0.45,0,0,0,0.24,Malo,Regular,,22,5,TRIGO,2018,0,-16.93135,-62.41894
12,Este,13-P,AgroOriente,Trigo,Urubo,5/5/2018,8/10/2018,0.17,50,2941176.5,6/2/2018,8/10/2018,0.45,0,0,0,0.29,Malo,Regular,,24,5,TRIGO,2018,0,-16.92877,-62.41945
2,Centro,7,Okinawa 2,Trigo,Atlas,5/10/2018,9/2/2018,0.18,23,1277777.8,6/13/2018,8/12/2018,0.6,MAP,11/52/00,50KG,1,MALO,Regular,,3,5,TRIGO,2014,0,-17.38402,-62.84354
2,Centro,7,Okinawa 2,Trigo,Motacu,5/10/2018,9/2/2018,0.18,23,1277777.8,6/17/2018,8/13/2018,0.65,MAP,11/52/00,50KG,1,MALO,Bueno,,3,5,TRIGO,2015,0,-17.38402,-62.84354
2,Centro,7,Okinawa 2,Trigo,Urubo,5/10/2018,9/2/2018,0.18,22,1222222.2,6/15/2018,8/14/2018,0.7,MAP,11/52/00,50KG,1.5,REGULAR,Bueno,,3,5,TRIGO,2016,0,-17.38402,-62.84354
5,Okinawa I,1,El Carmen,trigo,Motacu,5/10/2018,8/30/2018,0.17,150,8823529.4,6/21/2018,8/18/2018,0.7,0,0,0,1.5,Mala,Regular,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, generalmente las siembras son de 100 a 120 kg/ha",7,5,TRIGO,2018,0,-17.20418,-62.92251
12,Este,10-N,AgroOriente,Trigo,Motacu,5/12/2018,8/18/2018,0.17,50,2941176.5,6/12/2018,8/10/2018,0.45,0,0,0,0.36,Malo,Regular,,17,5,TRIGO,2018,0,-16.93429,-62.40995
12,Este,10-P,AgroOriente,Trigo,Motacu,5/12/2018,8/17/2018,0.17,50,2941176.5,6/19/2018,8/10/2018,0.45,0,0,0,0.26,Malo,Regular,,18,5,TRIGO,2018,0,-16.9359,-62.41855
12,Este,11-N,AgroOriente,Trigo,Motacu,5/12/2018,8/22/2018,0.17,50,2941176.5,6/12/2018,8/17/2018,0.45,0,0,0,0.24,Malo,Regular,,19,5,TRIGO,2018,0,-16.932,-62.40997
19,Norte,E-2,Los Suenos,Soya,SW-4863,6/16/2017,10/27/2017,0.42,15,357142.86,,,0.65,0,0,0,2.5813953,,,,101,4,SOYA,2017,0,-16.473,-63.4355
19,Norte,G-8,Los Suenos,Soya,SW-4863,6/16/2017,11/10/2017,0.42,16,380952.38,,43037,0.65,0,0,0,2.0880361,,,,105,4,SOYA,2017,0,-16.49075,-63.42456
18,Norte,D-4,Panama,Soya,SW-4863,7/20/2017,11/15/2017,0.45,15,333333.33,,,0.7,0,0,0,2.3126866,,,,90,4,SOYA,2017,0,-16.76408,-63.17366
18,Norte,B-7,Panama,Soya,SW-4863,7/23/2017,10/21/2017,0.45,14,311111.11,,,0.65,0,0,0,1.8040559,,,,86,4,SOYA,2017,0,-16.78288,-63.15462
18,Norte,C-5,Panama,Soya,SW-4863,7/24/2017,11/21/2017,0.45,15,333333.33,,,0.7,0,0,0,2.6653585,,,,89,4,SOYA,2017,0,-16.77288,-63.16269
18,Norte,C-2,Panama,Soya,SW-4863,6/25/2017,4/11/2017,0.45,15,333333.33,,42821,0.65,0,0,0,1.8773768,,,,87,4,SOYA,2017,0,-16.78241,-63.17399
19,Norte,B-8,Los Suenos,Soya,SW-4863,6/29/2017,10/28/2017,0.42,15,357142.86,,,0.65,0,0,0,1.2817552,,,,99,4,SOYA,2017,0,-16.46876,-63.42963
18,Norte,G-2,Panama,Soya,SW-4863,6/30/2017,4/11/2017,0.45,15,333333.33,,42821,0.6,0,0,0,1.9803904,,,,95,4,SOYA,2017,0,-16.73919,-63.21068
12,Este,13-N,AgroOriente,Trigo,A9829R,4/30/2013,8/16/2013,0.17,50,2941176.5,6/15/2013,8/10/2013,,0,0,0,,Malo,Regular,,23,5,TRIGO,2013,0,-16.92731,-62.40978
4,Centro,1,N. Horizonte,Soya,ND,ND,ND,,,,ND,ND,,ND,ND,ND,,ND,ND,,6,4,SOYA,2013,1,-17.2344,-62.81448
10,Este,1 a 6,Chihuahua,S/R,S/R,S/R,S/R,,,,S/R,S/R,,S/R,S/R,S/R,,S/R,S/R,,14,0,S/R,2014,0,-17.23431,-62.15536
10,Este,1 a 13,Los Robles,S/R,S/R,S/R,S/R,,,,S/R,S/R,,S/R,S/R,S/R,,S/R,S/R,,15,0,S/R,2014,0,-17.03321,-62.0362
11,Este,3,Santa Anita A,Sorgo,,S/R,S/R,,,,S/R,S/R,,0,0,0,,S/R,S/R,,16,2,SORGO,2018,0,-17.1346,-62.1721
11,Este,3,Santa Anita A,Soya,Munasqa,S/R,S/R,,,,S/R,S/R,,0,0,0,,S/R,S/R,,16,4,SOYA,2017,1,-17.1346,-62.1721
13,Este,RG225,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,32,0,S/R,2018,0,-17.31122,-62.4154
13,Este,RG226,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,33,0,S/R,2018,0,-17.31366,-62.41641
13,Este,RG229,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,34,0,S/R,2018,0,-17.32007,-62.41806
13,Este,RG230,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,35,0,S/R,2018,0,-17.32266,-62.41942
13,Este,RG233,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,36,0,S/R,2018,0,-17.33174,-62.42095
13,Este,RG234,Triangulo,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,37,0,S/R,2018,0,-17.33496,-62.42182
13,Este,SFco3,San Francisco,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,40,0,S/R,2018,0,-17.25787,-62.25487
13,Este,SFco52,San Francisco,S/R,S/R,S/R,S/R,,,,,,,0,0,0,0,,,,41,0,S/R,2018,0,-17.30583,-62.28137
5,Okinawa I,1,El Carmen,soya,SR,,,,,,,,,,,,,,,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, generalmente las siembras son de 100 a 120 kg/ha",7,4,SOYA,2013,1,-17.20418,-62.92251
5,Okinawa I,1,El Carmen,soya,SR,,,,,,,,,,,,,,,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, generalmente las siembras son de 100 a 120 kg/ha",7,4,SOYA,2014,1,-17.20418,-62.92251
5,Okinawa I,1,El Carmen,Trigo,SR,,,,,,,,,,,,,,,"Para el cultivo de trigo, se maneja cantidad de semillas por hectarea en Kg, generalmente las siembras son de 100 a 120 kg/ha",7,5,TRIGO,2014,0,-17.20418,-62.92251
7,Okinawa I,2,El Centro,soya,SR,,,,,,,,,,,,,,,,10,4,SOYA,2013,1,-17.25337,-62.89017
7,Okinawa I,2,El Centro,soya,SR,,,,,,,,,,,,,,,,10,4,SOYA,2014,1,-17.25337,-62.89017
13,Este,RG225,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,32,0,BARBECHO,2016,0,-17.31122,-62.4154
13,Este,RG226,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,33,0,BARBECHO,2016,0,-17.31366,-62.41641
13,Este,RG229,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,34,0,BARBECHO,2016,0,-17.32007,-62.41806
13,Este,RG230,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,35,0,BARBECHO,2016,0,-17.32266,-62.41942
13,Este,RG233,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,36,0,BARBECHO,2016,0,-17.33174,-62.42095
13,Este,RG234,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,37,0,BARBECHO,2016,0,-17.33496,-62.42182
13,Este,RG238,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,38,0,BARBECHO,2016,0,-17.34814,-62.42194
13,Este,RG239,Triangulo,Barbecho,,,,,,,,,,0,0,0,0,,,,39,0,BARBECHO,2016,0,-17.35046,-62.42325
14,Este,A09,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,43,0,BARBECHO,2018,0,-17.07043,-62.33751
14,Este,A23,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,44,0,BARBECHO,2018,0,-17.11616,-62.33236
14,Este,B04,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,45,0,BARBECHO,2018,0,-17.05833,-62.35004
14,Este,B17,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,46,0,BARBECHO,2018,0,-17.09826,-62.34688
14,Este,C11,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,47,0,BARBECHO,2018,0,-17.08261,-62.3608
14,Este,D02,Europa,Barbecho,,,,,,,,,,0,0,0,,,,,48,0,BARBECHO,2013,0,-17.05411,-62.37315
14,Este,D02,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,48,0,BARBECHO,2018,0,-17.05411,-62.37315
14,Este,D08,Europa,Barbecho,,,,,,,,,,0,0,0,,,,,49,0,BARBECHO,2013,0,-17.07021,-62.37194
14,Este,D08,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,49,0,BARBECHO,2018,0,-17.07021,-62.37194
14,Este,F11,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,50,0,BARBECHO,2018,0,-17.08271,-62.39614
14,Este,F11,Europa,Barbecho,,,,,,,,,,0,0,0,0,,,,50,0,BARBECHO,2013,1,-17.08271,-62.39614
14,Este,D02,Europa,Potrero,,,,,,,,,,0,0,0,0,,,,48,3,POTRERO,2014,0,-17.05411,-62.37315
14,Este,D02,Europa,Potrero,,,,,,,,,,0,0,0,0,,,,48,3,POTRERO,2013,1,-17.05411,-62.37315
14,Este,D08,Europa,Potrero,,,,,,,,,,0,0,0,0,,,,49,3,POTRERO,2014,0,-17.07021,-62.37194
14,Este,D08,Europa,Potrero,,,,,,,,,,0,0,0,0,,,,49,3,POTRERO,2013,1,-17.07021,-62.37194
