producer_id,zone,lot,plot,orig_crop,variety,seedtime,harvest_date,flag,Unnamed: 10,show_furrow,n_plants_m,n_plants_ha,date_beginning_flowering,mature_maturation_date,plant_height,fertitilized,type_of_fertilizer,dose_kg_ha,rend_ton_ha,cond_climaticas_de_la_campana,producer_handling,notes,id_lot,cultivation_id,culture,yr,summer,latitude,longitude,flowering_date,seed_date,diff_date,closest_date_index_ndvi,closest_date_index_ndpi,closest_date_index_pp,closest_date_index_vhi,closest_id_grid,ndvi,ndpi,pp,vhi,ndvi_anomaly,ndpi_anomaly,pp_anomaly,vhi_anomaly,ndvi_anomaly_minus_1_month,ndpi_anomaly_minus_1_month,pp_anomaly_minus_1_month,vhi_anomaly_minus_1_month,ndvi_anomaly_minus_2_month,ndpi_anomaly_minus_2_month,pp_anomaly_minus_2_month,vhi_anomaly_minus_2_month,ndvi_anomaly_seed_date,ndpi_anomaly_seed_date,pp_anomaly_seed_date,vhi_anomaly_seed_date,ndvi_seed_date,ndvi_anomaly_seed_date_minus_1_month,ndpi_anomaly_seed_date_minus_1_month,pp_anomaly_seed_date_minus_1_month,vhi_anomaly_seed_date_minus_1_month,ndvi_anomaly_seed_date_minus_2_month,ndpi_anomaly_seed_date_minus_2_month,pp_anomaly_seed_date_minus_2_month,vhi_anomaly_seed_date_minus_2_month,ndvi_anomaly_flowering_date,ndpi_anomaly_flowering_date,pp_anomaly_flowering_date,vhi_anomaly_flowering_date,ndvi_flowering_date,ndpi_flowering_date,pp_flowering_date,vhi_flowering_date,ndvi_anomaly_flowering_date_minus_1_month,ndpi_anomaly_flowering_date_minus_1_month,pp_anomaly_flowering_date_minus_1_month,vhi_anomaly_flowering_date_minus_1_month,ndvi_anomaly_flowering_date_minus_2_month,ndpi_anomaly_flowering_date_minus_2_month,pp_anomaly_flowering_date_minus_2_month,vhi_anomaly_flowering_date_minus_2_month,Month,Year,ENSO,pixel_id,anomaly_sum,swc_sum,climatology_sum
12,Este,11-N,AgroOriente,Sorgo,Masa 03,2014-04-06,2014-08-21,True,,0.35,7.0,200000.0,5/21/2014,7/25/2014,,0,0,0,,Regular,Regular,,19,2,SORGO,2014,0,-16.932,-62.40997,2014-05-21,2014-04-06,137 days,5206.0,5254.0,5254.0,12189.0,12,4382.37111111111,-1.07343395425298,1.71777331829071,14.7284446128837,8.60898148148226,-0.224244398430953,-1.53684454262257,24.2636483922063,17696.373912037,-5.72261399381988,-43.0009756401181,960.434362915794,63088.7600231482,-12.7206870675035,-81.0150081753731,1815.96057402976,-925.08775462963,-0.702920636397937,-7.04446675578753,-32.1561612755979,4422.21027777778,-7434.38854166666,-5.01309822120563,-47.5312715599934,-846.206423303341,13901.1275493156,17.7231159216968,229.156579393273,-715.412099238671,1080.82550925926,2.17218652152791,24.2762239108483,1.55158801732688,7020.09333333333,2.7439889325408,40.3373947143555,52.1620649394935,8725.58913194445,11.0080486351518,181.75144691666,-484.814858599689,-15389.2043287037,0.0379314073466288,89.2048105667035,-1465.58056579577,8.0,2014.0,,0.0,7730.954545454546,21787.0,14056.045454545456
14,Este,A09,Europa,Sorgo,DAS-5000,2014-04-06,2014-08-12,True,,0.42,7.0,166666.67,5/21/2014,7/25/2014,1.15,0,0,0,3.3569485,,,,43,2,SORGO,2014,0,-17.07043,-62.33751,2014-05-21,2014-04-06,128 days,5206.0,5254.0,5254.0,12189.0,2,4768.52423469388,-1.12925528880476,1.11831641197205,28.5598153813226,457.961203231293,-0.0122987693750345,-1.6832757482926,-7.66611711694343,52226.9068877551,-5.06329425803325,-17.2129476875067,17.6078245455642,114123.107740753,-15.1481985002816,-103.733393656214,396.619883697206,-1245.17802667942,-0.751504737031392,-7.15526427527269,-18.9544279473958,3460.77806122449,-15792.6145966199,-4.28269288660704,-37.466422230502,-500.564478363911,8457.48809581579,17.1526994910134,234.823782186086,-569.085497192793,-2199.20179634354,1.86627565413181,19.0596310118834,-6.62987642770142,3524.60076530612,2.30924627641832,32.353572845459,47.3118003500135,-37541.4612563776,11.1418272410141,168.818088689446,-442.086360829159,-75756.9877497874,0.3601498534684,84.5691610455513,-1009.1307094901,8.0,2014.0,,0.0,7568.787878787878,20902.0,13333.21212121212
12,Este,10-N,AgroOriente,Sorgo,Masa 03,2014-04-07,2014-08-22,True,,0.35,7.0,200000.0,5/22/2014,7/26/2014,,0,0,0,,Regular,Regular,,17,2,SORGO,2014,0,-16.93429,-62.40995,2014-05-22,2014-04-07,137 days,5207.0,5255.0,5255.0,12190.0,16,4908.78331218274,-1.05200255767626,1.8488706111908,14.5599994659424,507.702569796955,-0.273823252667629,-2.05341768860817,23.3123261614625,44305.4827887056,-5.63931632159023,-43.3808423255881,950.130288809691,97180.1711082911,-12.489427419276,-76.4318412169814,1819.92569351461,-811.672377326566,-0.706947855181482,-7.03126721183459,-32.3224758076653,4526.72588832487,-3738.77954473351,-5.58758532551682,-51.1474196285009,-863.675409064195,19068.2410707717,15.7119467548298,206.535795517887,-761.271313938616,1113.96218009729,1.56097911556367,17.3606835613648,2.47206946959972,7046.73032994924,2.06831193953474,32.8475121974945,53.6809820615732,22440.9207381557,13.4926356954799,206.615233207742,-447.007332028316,3996.68731493229,1.95776768561158,110.086264838775,-1432.79393303071,8.0,2014.0,,0.0,7674.681818181818,21564.0,13889.318181818182
9,Este,2,Alemania,Sorgo,Das 5000,2014-04-08,2014-08-05,True,,0.5,14.0,280000.0,5/18/2014,7/20/2014,1.5,0,0,0,2.85,Regular,Regular,,13,2,SORGO,2014,0,-17.23988,-62.55854,2014-05-18,2014-04-08,119 days,5203.0,5251.0,5251.0,12186.0,50,6249.57397959184,-1.01124666886787,1.41541848182678,43.8955824177229,1448.11957908163,-0.317896653803133,-3.54477271536986,24.218456165979,42783.2465986394,-6.72024882744504,-24.7628231033683,745.144070102265,76683.0810480442,-3.95532712478844,5.70548753887415,1230.10075564006,1403.54780505952,-0.725091998073097,-7.02805345952511,4.04489912886525,7755.56505102041,53424.5756404124,-1.6682266352368,4.99706760694584,317.968146874887,102657.841018744,17.0122869201793,238.168084778264,401.952380964663,172.04707429847,0.818553207524777,9.77224714358647,-7.92241225217307,6169.42219387755,0.959997512404232,19.5334148406982,37.2693517780592,26557.4036192602,3.87612389804639,92.9009411593278,-312.397682611193,74179.7106451956,-0.63446827887036,81.0889115646482,-121.364304045422,8.0,2014.0,,0.0,7232.666666666667,19485.0,12252.333333333332
12,Este,14-P,AgroOriente,Trigo,Patuju,2014-04-08,2014-08-10,True,,0.17,50.0,2941176.5,5/14/2014,7/22/2014,,0,0,0,,Regular,Regular,,26,5,TRIGO,2014,0,-16.92666,-62.41933,2014-05-14,2014-04-08,124 days,5199.0,5247.0,5247.0,12182.0,8,4450.96666666667,-1.03057116109955,1.97996790409088,27.9555541100082,-291.065243055556,0.0570327514958534,-0.381272434194883,-16.367564739644,25015.9350925926,-4.8613699980575,-10.7512076983849,-445.321995276391,64603.540300926,-8.65124114461158,-39.5746585865815,-942.85393750408,-1593.7631712963,-0.723597003752545,-7.44629211227099,-21.5873776420284,3710.85722222222,-16136.1867476852,-6.00439966723503,-52.857124248147,-525.629181300617,29456.419537037,13.2874682547779,178.086081653461,-611.836642142462,41.668784722222,-0.0065249248499408,0.394393279155096,-29.9192504312983,5933.94833333333,0.173788219983865,13.2554847717285,15.7293225452993,-32737.362962963,1.98353224922493,82.9622530817986,-903.498841460684,-64299.7804398148,-5.31824419330788,26.4164868096511,-1452.40662725765,8.0,2014.0,,0.0,7392.083333333332,20236.0,12843.916666666666
12,Este,12-P,AgroOriente,Trigo,Patuju,2014-04-09,2014-08-12,True,,0.17,50.0,2941176.5,5/15/2014,7/23/2014,,0,0,0,,Regular,Regular,,22,5,TRIGO,2014,0,-16.93135,-62.41894,2014-05-15,2014-04-09,125 days,5200.0,5248.0,5248.0,12183.0,15,4735.04341814159,-1.00913976452284,2.11106519699097,13.8495380756584,-75.2934642330392,-0.0330275099612092,-1.46199307739735,29.9743449414446,38995.577295354,-3.92079774549162,-6.53473210831483,1002.92480723054,72225.2753618178,-10.5147145479293,-64.3244884262482,1731.18346394776,-1211.48405235988,-0.740246152323609,-7.86131701270739,-32.8443287276472,4411.30696902655,-20726.91788809,-6.27616317614778,-53.088609863321,-895.907346741623,8663.96447151147,11.147498011101,153.37971448265,-855.638430250615,-189.846492441003,0.131970841625751,2.42700544297695,-3.16586151149558,6164.5625,0.319625238357547,15.0004049301147,46.2207401592584,-19911.3643874447,2.63029884262979,90.3860703090827,-695.720536592702,-50670.5435103245,-5.2013482155461,27.7513966123263,-1651.5151043185,8.0,2014.0,,0.0,7338.333333333333,20214.0,12875.666666666666
12,Este,13-P,AgroOriente,Trigo,Patuju,2014-04-09,2014-08-12,True,,0.17,50.0,2941176.5,5/15/2014,7/23/2014,,0,0,0,,Regular,Regular,,24,5,TRIGO,2014,0,-16.92877,-62.41945,2014-05-15,2014-04-09,125 days,5200.0,5248.0,5248.0,12183.0,9,4934.69225888325,-1.00913976452284,2.11106519699097,13.8495380756584,4.48070008460309,-0.0330275099612092,-1.46199307739735,29.9743449414446,38368.4557423858,-3.92079774549162,-6.53473210831483,1002.92480723054,75622.6359586506,-10.5147145479293,-64.3244884262482,1731.18346394776,-1530.33743126058,-0.740246152323609,-7.86131701270739,-32.8443287276472,4221.29885786802,-15292.0335369078,-6.27616317614778,-53.088609863321,-895.907346741623,26345.8940740409,11.147498011101,153.37971448265,-855.638430250615,-142.275010575296,0.131970841625751,2.42700544297695,-3.16586151149558,6126.72398477157,0.319625238357547,15.0004049301147,46.2207401592584,-29340.8157519035,2.63029884262979,90.3860703090827,-695.720536592702,-58570.4627088621,-5.2013482155461,27.7513966123263,-1651.5151043185,8.0,2014.0,,0.0,7338.333333333333,20214.0,12875.666666666666
14,Este,C11,Europa,Maiz,M-355,2014-04-09,2014-09-06,True,,0.42,2.5,59523.81,6/13/2014,8/7/2014,2.0,0,0,0,4.1073205,,,,47,1,MAIZ,2014,0,-17.08261,-62.3608,2014-06-13,2014-04-09,150 days,5229.0,5277.0,5277.0,12212.0,6,3979.43303571429,-0.992909253451881,2.66713624000549,25.1005660563944,-112.469773065476,-0.381057371919936,-3.9073188940684,-3.51279296976598,15879.224202474,-7.54360791535347,-76.3627720671395,334.6819457511,89113.920014881,-14.2457966936153,-99.4024331746002,1203.21257978484,-1207.66203962054,-0.750755706682108,-7.31113654077053,-22.1885660520535,3797.71763392857,-17867.8461797805,-6.26526676822999,-47.8704539937278,-88.4765500763397,8290.4384993085,10.0528668970665,149.986011579633,438.238043083795,1565.57828776042,0.513112639595415,5.96518977930148,21.628738796508,8620.11160714286,0.351225211173915,12.2318888664246,77.643915864116,22319.3420061384,15.974494039492,198.082029969742,314.408189189099,14.6082938058198,18.6794707321813,290.341599395126,-438.383544637341,9.0,2014.0,,0.0,8051.75,23159.0,15107.25
8,Este,1,La nina,Sorgo,Das 5000,2014-04-10,2014-08-03,True,,0.52,11.5,221153.85,5/23/2014,7/19/2014,1.2,0,0,0,2.95,Mala,Regular,,11,2,SORGO,2014,0,-17.38391,-62.57201,2014-05-23,2014-04-10,115 days,5208.0,5256.0,5256.0,12191.0,60,7189.75837053571,-1.00489164561876,0.667279553413391,47.5081949833118,2275.88485863095,-0.346519818752995,-3.70698614418507,29.1093130303353,56016.3999720982,-7.17101732764784,-34.3195295030872,1016.49479829077,66219.8063732329,-2.32199990775432,16.3816838011146,1741.51193681133,-49.9598795572911,-0.936187632485649,-10.3468183192114,-1.35947307470361,5683.02064732143,4596.6135951451,0.598154117416129,33.9455605603755,-9.91939516998863,41397.9560107119,15.251573747272,190.599866153051,609.95164159991,-202.653018043154,0.700833870053973,7.62345853447914,9.3001523142352,5382.78013392857,0.777411680674544,17.1953210353851,55.7182351764272,24161.4640880766,9.56104334366859,139.38184890002,38.8064480997939,24690.4348609561,4.13062075122151,120.095565564185,-124.216653702344,8.0,2014.0,,0.0,7037.787878787879,18878.0,11840.21212121212
12,Este,14-N,AgroOriente,Trigo,Patuju,2014-04-13,2014-08-22,True,,0.17,50.0,2941176.5,5/19/2014,7/27/2014,,0,0,0,,Regular,Regular,,25,5,TRIGO,2014,0,-16.92482,-62.40973,2014-05-19,2014-04-13,131 days,5204.0,5252.0,5252.0,12187.0,4,3884.74431818182,-0.954419176070673,2.29149241447449,26.4742092043147,-445.78125,-0.273823252667629,-2.05341768860817,-15.8413612487075,11319.0606060606,-5.63931632159023,-43.3808423255881,-429.449120726056,53245.1589330808,-12.489427419276,-76.4318412169814,-965.223887689989,-756.356060606061,-0.696317226271408,-7.70868418713411,-24.4498814672339,4450.30681818182,-13795.737689394,-6.8824973114088,-52.2005325525999,-542.66910185708,1201.14366490996,5.48355026389192,92.706160023436,-727.50238403979,-1139.96480429293,1.44092869716398,16.8726023703814,-23.3943263230433,4604.53787878788,1.83257826221697,30.9005668640137,21.8199996948242,-17101.1888415404,6.98103705778879,140.123111970226,-908.268619207195,-35777.6668244949,-3.08595391650999,52.7608473221461,-1505.02635535574,8.0,2014.0,,0.0,7390.227272727272,20701.0,13310.772727272728
12,Este,12-N,AgroOriente,Trigo,Patuju,2014-04-14,2014-08-11,True,,0.17,50.0,2941176.5,5/20/2014,7/28/2014,,0,0,0,,Regular,Regular,,21,5,TRIGO,2014,0,-16.9297,-62.40969,2014-05-20,2014-04-14,119 days,5205.0,5253.0,5253.0,12188.0,14,4276.76444444445,-0.948490278421305,2.25060873031616,10.9200000762939,-439.90900462963,0.145257695062895,0.143828957279523,30.3914374363356,25481.6452662037,-4.36475227246544,-8.06480558862289,1003.62353070506,65305.4841550926,-9.77851833238598,-53.917843986551,1718.30489693834,-861.06144675926,-0.653291518254807,-7.02942394812902,-35.0415707340597,4401.89611111111,-19007.3856365741,-7.30177644253281,-56.5457662721475,-950.111938740932,339.415228965381,4.32453183482906,80.8258574899286,-1104.67706936832,1525.73645833333,1.80655760934595,20.5744131406148,0.685618699503387,7529.81555555555,2.28828359737888,35.6189807891846,50.7412719656625,28.1432407407383,8.83751575592142,159.587406504154,-522.177866590086,-23230.4841666667,-1.69725344697728,69.0299269626538,-1498.18092870032,8.0,2014.0,,0.0,7167.810606060606,19410.0,12242.189393939392
12,Este,13-N,AgroOriente,Trigo,Patuju,2014-04-14,2014-08-11,True,,0.17,50.0,2941176.5,5/20/2014,7/28/2014,,0,0,0,,Regular,Regular,,23,5,TRIGO,2014,0,-16.92731,-62.40978,2014-05-20,2014-04-14,119 days,5205.0,5253.0,5253.0,12188.0,38,4308.26084183674,-0.948490278421305,2.25060873031616,26.1599998474121,-424.170705782312,0.145257695062895,0.143828957279523,-16.5472694804717,31931.1896258503,-4.36475227246544,-8.06480558862289,-440.18599578532,67996.7691857993,-9.77851833238598,-53.917843986551,-942.416738017057,-717.127205569728,-0.653291518254807,-7.02942394812902,-25.0839645680356,4500.18271683674,-10921.6441592262,-7.30177644253281,-56.5457662721475,-548.907785796961,4568.12660940735,4.32453183482906,80.8258574899286,-755.158800307287,51.1695099914959,1.80655760934595,20.5744131406148,-22.3562494641058,5991.65274234694,2.28828359737888,35.6189807891846,22.9142953995165,-9759.28611288266,8.83751575592142,159.587406504154,-903.571137030271,-25701.6962957058,-1.69725344697728,69.0299269626538,-1512.634014176,8.0,2014.0,,0.0,7167.810606060606,19410.0,12242.189393939392
3,Centro,1,Okinawa 2,Trigo,Motacu,2014-04-16,2014-08-09,True,,0.21,24.0,1142857.1,5/31/2014,7/17/2014,0.7,Urea,46-00-00,70,2.0,Regular,Bueno,,4,5,TRIGO,2014,0,-17.43107,-62.79027,2014-05-31,2014-04-16,115 days,5216.0,5264.0,5264.0,12199.0,26,7196.84598214286,-0.586226520245745,6.23655414581299,18.9939155998018,1473.42043340774,0.0250297435382891,-1.33349074920018,10.1187082628013,43258.4863978795,-6.14776968055754,-31.0072099554042,296.633409018436,75827.2911783854,-12.8962312461555,-85.0871142951151,242.366455786286,-420.319963727679,-0.114287773416223,0.264895364890496,-18.3666150091086,4215.17159598214,-19311.4438825335,2.11624569113397,83.8354127466679,-485.746936826563,-1266.16523518375,8.47381564798419,168.366983544951,-445.118286949891,-429.33898344494,-0.61660207928607,-5.70392596307728,-6.70449606940808,6006.41183035714,-0.69285817374112,2.16065116723379,38.5836223104403,-29270.1490304129,7.35085639185657,118.910251693924,-338.130417258504,-43188.1334286644,-8.67219813574067,-19.5012624992265,-905.31056934728,8.0,2014.0,,0.0,7134.19696969697,19067.0,11932.803030303028
3,Centro,2,Okinawa 2,Trigo,Motacu,2014-04-16,2014-08-09,True,,0.21,24.0,1142857.1,5/31/2014,7/17/2014,0.7,Urea,46-00-00,70,1.8,Regular,Bueno,,5,5,TRIGO,2014,0,-17.43241,-62.81361,2014-05-31,2014-04-16,115 days,5216.0,5264.0,5264.0,12199.0,27,7901.68274111675,-0.573312709387729,6.28792762756348,63.1602209362041,1793.86347292724,0.048223526463615,-1.30420540769895,-20.7412870078471,49146.0957725254,-6.10901614780323,-32.226954134802,-448.030043313372,82000.0337880711,-12.9069048163602,-82.2960599943995,-204.212281363422,337.148781197123,-0.0774976061109479,0.637053264180818,15.0313683558051,4865.15577411168,-11393.749563769,2.85198560744925,87.278985247761,491.853413963599,7469.17709252922,7.37675528677591,136.942053578794,653.619273904159,256.018797588834,-0.603969593008268,-5.46289848950174,10.7860183601526,6281.375,-0.71378655967022,2.10708566506704,48.0785865102397,-11345.5245479061,7.69368804523969,121.88546155658,386.703666064072,-4376.36170156513,-7.42818314457686,-8.08706346982056,813.943721334149,8.0,2014.0,,0.0,7134.19696969697,19067.0,11932.803030303028
14,Este,A23,Europa,Maiz,M-355,2014-04-23,2014-09-12,True,,0.42,2.5,59523.81,6/27/2014,8/21/2014,2.2,0,0,0,3.12537,,,,44,1,MAIZ,2014,0,-17.11616,-62.33236,2014-06-27,2014-04-23,142 days,5243.0,5291.0,5291.0,12226.0,11,4380.56218274112,-0.549105833190886,7.06864724159241,3.50192769632256,-650.603003384094,-0.0735118327348104,0.397223118444283,-7.20549100944836,12640.1018401015,-9.34969140634458,-94.4802901744842,35.3715180145385,69611.6092163706,-14.1519818343953,-116.818380008141,283.813435643402,-975.994500846023,-0.422099505136075,-1.9785819431146,-40.589294123,5404.86294416244,-39316.5993813452,-11.4534389914596,-85.390107627958,-930.650043550621,-20504.9831852792,-9.02794822187685,-47.7093386338403,-672.263301949102,1510.96262954738,-0.405122520111957,-3.03110129535198,4.86509456317468,8418.63578680203,-0.490964982070454,3.17041618824005,61.673658208384,29652.7253066836,3.65932450631254,40.5303680019246,-143.430737389218,-12795.9114318951,20.0082704659616,254.491517869631,-1023.68075980275,9.0,2014.0,,0.0,7903.477272727272,22296.0,14392.522727272728
13,Este,SFco3,San Francisco,Chia,Negra,2014-04-25,2014-07-30,True,,0.52,16.0,307692.31,6/2/2014,7/15/2014,1.85,0,0,0,0.34461255,,,,40,0,CHIA,2014,0,-17.25787,-62.25487,2014-06-02,2014-04-25,96 days,5218.0,5266.0,5266.0,12201.0,13,7056.08248730964,-0.771324063578844,3.28911237716675,31.7477806516228,1786.32503172589,-0.230887003146439,-1.50633602920506,18.7648144351845,61989.7016708968,-7.66322703001158,-35.2450898950299,822.441169299611,105111.634094755,-2.01899503790225,15.4622091783418,1237.64288897375,-1619.72033629442,-0.527325537681032,-4.33916896233956,-14.961463164471,3712.36865482234,-37292.5694268189,-13.175606438022,-128.56287079677,-511.93516635002,-5764.74771309223,-11.7020342725514,-138.347951961805,-612.12292039448,789.102157360407,-0.155609302930102,-1.38516088525454,7.03106545280949,7538.24365482233,-0.184473672573777,6.72237672805786,55.0599975585938,-12684.1254494501,9.81800234643047,114.197802259028,-82.3472881681887,-56276.4091846446,-3.1893575971904,0.588308421025673,-585.974496627948,7.0,2014.0,,0.0,6092.818181818182,16001.0,9908.181818181816
13,Este,1SRaf115,San Rafael 1,Girasol,DK-4045,2014-04-25,2014-09-03,True,,0.52,11.0,211538.46,6/7/2014,8/13/2014,1.1,0,0,0,1.0215596,,,,28,6,GIRASOL,2014,0,-17.27316,-62.30593,2014-06-07,2014-04-25,131 days,5223.0,5271.0,5271.0,12206.0,62,4760.93,-0.804407952327268,2.93237037658691,34.825915378436,524.438472222222,-0.216275083410908,-2.34429052919149,8.94625911153637,30506.8322916667,-8.70919319431536,-102.329645752907,633.406912996014,91988.9848611111,-15.4821266294282,-132.820435940474,1445.80293177023,-623.308611111111,-0.564337001295065,-4.78416139781475,-9.86459956644526,4404.965,-9951.55847222221,-13.0693337272889,-125.674639427165,57.4754489446897,46050.0996180556,-10.438705363508,-112.246817053109,712.716017013634,657.452743055555,1.64300972189403,15.9727556437254,-2.780750222902,7267.48833333333,1.81176983950012,25.7484043121338,53.685252816649,-20610.2403472222,9.44001760005697,103.681915814678,-367.511538234778,-43233.2924305555,3.71375432229734,81.133300062269,-583.841530091032,9.0,2014.0,,0.0,7240.621212121214,20388.0,13147.378787878788
13,Este,1SRaf70,San Rafael 1,Girasol,DK-4045,2014-04-25,2014-08-30,True,,0.52,11.0,211538.46,6/7/2014,8/13/2014,1.8,0,0,0,1.3951657,,,,30,6,GIRASOL,2014,0,-17.26181,-62.27624,2014-06-07,2014-04-25,127 days,5223.0,5271.0,5271.0,12206.0,61,5284.95526649746,-0.771324063578844,3.28911237716675,31.7477806516228,577.296385892555,-0.12411180403685,-0.948557833416595,-10.3679426427087,32518.842983291,-9.18596591760565,-101.149375292576,-42.2925755501728,90665.4637796108,-16.619902100571,-134.262190256765,775.248117622546,-620.721949027073,-0.527325537681032,-4.33916896233956,-14.961463164471,5068.55647208122,-23437.3887082276,-13.175606438022,-128.56287079677,-511.93516635002,14225.173302665,-11.7020342725514,-138.347951961805,-612.12292039448,1181.33362415397,1.6189544846536,15.7402158011993,10.2454092832935,7987.52887055837,1.80976701478907,25.5323196411133,61.8765403704306,4993.59220336293,9.38086996837293,97.8705081080397,27.8793351492232,-21369.8272525381,4.20917744428646,79.1504456256827,-462.082051149008,8.0,2014.0,,0.0,7100.454545454546,19958.0,12857.545454545456
14,Este,B17,Europa,Maiz,AGRI-104,2014-04-25,2014-09-15,True,,0.42,2.5,59523.81,6/6/2014,8/23/2014,2.1,0,0,0,6.6066377,,,,46,1,MAIZ,2014,0,-17.09826,-62.34688,2014-06-06,2014-04-25,143 days,5222.0,5270.0,5270.0,12205.0,5,3934.77442893401,-0.766493466920319,3.7691556930542,20.2676582521096,-1034.62831799915,1.17942027855478,14.6258909439047,-0.445568427122389,7601.62110035957,-7.4043720151992,-62.8150781922042,97.8445465911382,53794.8543252961,-12.9437442056247,-96.4327525638044,799.819723132832,-2710.99500317259,-0.515368361693763,-4.03137513101101,-20.7172204103662,3865.15228426396,-62818.4033021362,-14.5724552447928,-120.757125515739,-544.111074094653,-58200.1976919416,-12.0649024609106,-87.5171095794688,-571.073477619527,208.577411167512,1.61580985471883,16.5877124011517,8.79405417479457,7730.2538071066,1.66596187896479,25.0734481811523,56.4461606967282,-29430.3320510787,8.1416058236116,100.7748485292,-278.126465284569,-102097.02929357,3.04373588188366,100.783303649227,-891.866280022133,9.0,2014.0,,0.0,7780.371212121213,22170.0,14389.628787878788
12,Este,15-N,AgroOriente,Trigo,Patuju,2014-04-26,2014-08-22,True,,0.17,50.0,2941176.5,6/1/2014,8/9/2014,,0,0,0,,Regular,Regular,,27,5,TRIGO,2014,0,-16.92304,-62.40913,2014-06-01,2014-04-26,118 days,5217.0,5265.0,5265.0,12200.0,3,4010.32074873096,-0.928299091583991,1.57983720302582,22.9048150293093,-326.943686548223,-0.273823252667629,-2.05341768860817,-15.8413612487075,7363.74754124364,-5.63931632159023,-43.3808423255881,-429.449120726056,45008.6373995347,-12.489427419276,-76.4318412169814,-965.223887689989,-726.332222927242,-0.605280077022556,-5.94597878356775,-30.1922266965464,4656.7347715736,-21458.3628648477,-16.1932634947794,-153.012187815706,-692.157186907225,-9848.93366645517,-12.7096114481271,-102.94343486093,-1142.43475054415,1111.98218062606,-0.611642425795174,-5.23728343513277,-15.9548761542403,7501.10501269035,-0.810152875414706,0.926180422306061,30.6397648768273,8128.5143295262,12.9746818072804,181.194251203703,-771.160950693248,-13880.688041984,-1.64702636272991,55.1573841315177,-1546.94406164311,8.0,2014.0,,0.0,6780.590909090909,18552.0,11771.409090909092
14,Este,A23,Europa,Sorgo,DK-73,2014-04-26,2014-09-10,True,,0.42,8.0,190476.19,6/12/2014,8/9/2014,1.2,0,0,0,4.9026101,,,,44,2,SORGO,2014,0,-17.11616,-62.33236,2014-06-12,2014-04-26,137 days,5228.0,5276.0,5276.0,12211.0,11,4483.20558375635,-0.896045658153936,1.98482525348663,4.38802965568532,-503.30181895093,-0.45824401379081,-4.03847226152817,-6.81538966624756,16544.9300444162,-8.40045471205271,-89.3542042444149,63.0696764369561,73596.2530668359,-13.7503215561268,-110.940707030892,321.639675071485,-1235.13607762267,-0.569900725972863,-5.00079902311166,-40.3102981354534,5223.94638324873,-41617.7781567259,-15.6364175701091,-134.371050291508,-1017.42185066678,-27231.8128965736,-12.3342498200178,-82.5969269783546,-840.629340824279,1189.68541137902,0.905094860774163,9.45819794734319,-4.79775294358739,8666.83883248731,0.892936912997837,17.0861962795258,48.667528287148,-4222.52933322759,15.4303127623861,173.504060102503,-506.492430474937,-52301.1003992174,16.1790367737174,240.294194553296,-1644.35177100921,9.0,2014.0,,0.0,7608.340909090909,21347.0,13738.659090909092
13,Este,RG226,Triangulo,Girasol,DK-4045,2014-04-27,2014-09-08,True,,0.52,11.0,211538.46,6/9/2014,8/15/2014,1.1,0,0,0,0.651944,,,,33,6,GIRASOL,2014,0,-17.31366,-62.41641,2014-06-09,2014-04-27,134 days,5225.0,5273.0,5273.0,12208.0,21,3894.30583756345,-0.636690934574054,4.67418899536133,34.2726636301435,-321.133354483926,-0.412058505476984,-4.57616685231527,10.1341499240106,9892.66365270728,-8.23595425352715,-106.737041323632,667.313531391928,82020.5256054357,-15.6861317502207,-151.812016030649,1491.63339994023,-195.440725465312,-0.449055318158586,-3.96313414673011,-8.77683064292579,5239.08375634518,2514.16399640439,-17.0097276963772,-175.402753447079,83.8850012056221,42156.2325243232,-11.549199009661,-123.965367250144,522.884564148004,1238.25699291455,1.39241469630029,12.8531874120236,-2.09281927495205,7800.56154822335,1.52577326441674,22.330445098877,56.7999992370605,-24183.4325428299,11.762277177429,114.550493781269,-494.83407981203,-29084.2565170262,8.57367449722387,115.485845263054,-745.802802094392,9.0,2014.0,,0.0,7447.757575757576,20861.0,13413.242424242424
13,Este,RG225,Triangulo,Girasol,DK-4045,2014-04-28,2014-09-08,True,,0.52,11.0,211538.46,6/10/2014,8/16/2014,1.1,0,0,0,1.4641869,,,,32,6,GIRASOL,2014,0,-17.31122,-62.4154,2014-06-10,2014-04-28,133 days,5226.0,5274.0,5274.0,12209.0,20,2894.82550761421,-0.358388895732374,7.97571496963501,32.9899978637695,-1649.5432000846,-0.412058505476984,-4.57616685231527,10.1341499240106,-29318.8837774958,-8.23595425352715,-106.737041323632,667.313531391928,10636.6255419839,-15.6861317502207,-151.812016030649,1491.63339994023,-1371.03226787225,-0.175429590684923,-0.476177477339903,-9.98327475576767,5339.56662436548,-23658.7641444586,-18.1284305526315,-188.236382755886,60.5110004957997,29721.7573233925,-11.4070272345378,-119.157530984034,508.833268583873,-306.726734348561,1.30481113948546,11.9943133354187,-0.305347284622513,6939.51776649746,1.44665413046375,21.4750198364258,59.2921046742751,-34390.3739689086,12.857872446892,124.411773118873,-476.036212504725,-73021.2400856599,10.7554814180443,136.987393574665,-749.685583870742,9.0,2014.0,,0.0,7390.121212121212,20642.0,13251.878787878788
